"","region","year","urban_population","continent"
"7086","Nepal",1978,5.553,"Asia"
"7087","Nepal",1979,5.816,"Asia"
"7088","Nepal",1980,6.091,"Asia"
"7089","Nepal",1981,6.376,"Asia"
"7090","Nepal",1982,6.616,"Asia"
"7091","Nepal",1983,6.864,"Asia"
"7092","Nepal",1984,7.121,"Asia"
"7093","Nepal",1985,7.386,"Asia"
"7094","Nepal",1986,7.66,"Asia"
"7095","Nepal",1987,7.944,"Asia"
"7096","Nepal",1988,8.238,"Asia"
"7097","Nepal",1989,8.541,"Asia"
"7098","Nepal",1990,8.854,"Asia"
"7099","Nepal",1991,9.18,"Asia"
"7100","Nepal",1992,9.582,"Asia"
"7101","Nepal",1993,9.999,"Asia"
"7102","Nepal",1994,10.433,"Asia"
"7103","Nepal",1995,10.883,"Asia"
"7104","Nepal",1996,11.35,"Asia"
"7105","Nepal",1997,11.834,"Asia"
"7106","Nepal",1998,12.336,"Asia"
"7107","Nepal",1999,12.857,"Asia"
"7108","Nepal",2000,13.397,"Asia"
"7109","Nepal",2001,13.947,"Asia"
"7110","Nepal",2002,14.24,"Asia"
"7111","Nepal",2003,14.538,"Asia"
"7112","Nepal",2004,14.841,"Asia"
"7113","Nepal",2005,15.149,"Asia"
"7114","Nepal",2006,15.462,"Asia"
"7115","Nepal",2007,15.781,"Asia"
"7116","Nepal",2008,16.105,"Asia"
"7117","Nepal",2009,16.434,"Asia"
"7118","Nepal",2010,16.768,"Asia"
"7119","Nepal",2011,17.108,"Asia"
"7120","Nepal",2012,17.458,"Asia"
"7121","Nepal",2013,17.815,"Asia"
"7122","Nepal",2014,18.182,"Asia"
"7123","Nepal",2015,18.557,"Asia"
"7124","Nepal",2016,18.942,"Asia"
"7125","Nepal",2017,19.336,"Asia"
"7126","Nepal",2018,19.74,"Asia"
"7127","Nepal",2019,20.153,"Asia"
"7128","Nepal",2020,20.576,"Asia"
"7129","Netherlands",1960,59.752,"Europe"
"7130","Netherlands",1961,60.02,"Europe"
"7131","Netherlands",1962,60.204,"Europe"
"7132","Netherlands",1963,60.387,"Europe"
"7133","Netherlands",1964,60.57,"Europe"
"7134","Netherlands",1965,60.753,"Europe"
"7135","Netherlands",1966,60.936,"Europe"
"7136","Netherlands",1967,61.118,"Europe"
"7137","Netherlands",1968,61.3,"Europe"
"7138","Netherlands",1969,61.481,"Europe"
"7139","Netherlands",1970,61.663,"Europe"
"7140","Netherlands",1971,61.913,"Europe"
"7141","Netherlands",1972,62.232,"Europe"
"7142","Netherlands",1973,62.55,"Europe"
"7143","Netherlands",1974,62.867,"Europe"
"7144","Netherlands",1975,63.183,"Europe"
"7145","Netherlands",1976,63.498,"Europe"
"7146","Netherlands",1977,63.811,"Europe"
"7147","Netherlands",1978,64.123,"Europe"
"7148","Netherlands",1979,64.435,"Europe"
"7149","Netherlands",1980,64.745,"Europe"
"7150","Netherlands",1981,65.104,"Europe"
"7151","Netherlands",1982,65.511,"Europe"
"7152","Netherlands",1983,65.916,"Europe"
"7153","Netherlands",1984,66.319,"Europe"
"7154","Netherlands",1985,66.719,"Europe"
"7155","Netherlands",1986,67.117,"Europe"
"7156","Netherlands",1987,67.513,"Europe"
"7157","Netherlands",1988,67.906,"Europe"
"7158","Netherlands",1989,68.296,"Europe"
"7159","Netherlands",1990,68.684,"Europe"
"7160","Netherlands",1991,69.329,"Europe"
"7161","Netherlands",1992,70.223,"Europe"
"7162","Netherlands",1993,71.1,"Europe"
"7163","Netherlands",1994,71.962,"Europe"
"7164","Netherlands",1995,72.809,"Europe"
"7165","Netherlands",1996,73.64,"Europe"
"7166","Netherlands",1997,74.453,"Europe"
"7167","Netherlands",1998,75.25,"Europe"
"7168","Netherlands",1999,76.03,"Europe"
"7169","Netherlands",2000,76.795,"Europe"
"7170","Netherlands",2001,77.83,"Europe"
"7171","Netherlands",2002,79.113,"Europe"
"7172","Netherlands",2003,80.341,"Europe"
"7173","Netherlands",2004,81.514,"Europe"
"7174","Netherlands",2005,82.63,"Europe"
"7175","Netherlands",2006,83.636,"Europe"
"7176","Netherlands",2007,84.539,"Europe"
"7177","Netherlands",2008,85.402,"Europe"
"7178","Netherlands",2009,86.288,"Europe"
"7179","Netherlands",2010,87.134,"Europe"
"7180","Netherlands",2011,87.879,"Europe"
"7181","Netherlands",2012,88.588,"Europe"
"7182","Netherlands",2013,89.187,"Europe"
"7183","Netherlands",2014,89.69,"Europe"
"7184","Netherlands",2015,90.173,"Europe"
"7185","Netherlands",2016,90.635,"Europe"
"7186","Netherlands",2017,91.077,"Europe"
"7187","Netherlands",2018,91.49,"Europe"
"7188","Netherlands",2019,91.876,"Europe"
"7189","Netherlands",2020,92.236,"Europe"
"7190","New Zealand",1960,75.998,"Oceania"
"7191","New Zealand",1961,76.525,"Oceania"
"7192","New Zealand",1962,77.133,"Oceania"
"7193","New Zealand",1963,77.73,"Oceania"
"7194","New Zealand",1964,78.317,"Oceania"
"7195","New Zealand",1965,78.891,"Oceania"
"7196","New Zealand",1966,79.421,"Oceania"
"7197","New Zealand",1967,79.852,"Oceania"
"7198","New Zealand",1968,80.277,"Oceania"
"7199","New Zealand",1969,80.695,"Oceania"
"7200","New Zealand",1970,81.106,"Oceania"
"7201","New Zealand",1971,81.491,"Oceania"
"7202","New Zealand",1972,81.819,"Oceania"
"7203","New Zealand",1973,82.141,"Oceania"
"7204","New Zealand",1974,82.46,"Oceania"
"7205","New Zealand",1975,82.774,"Oceania"
"7206","New Zealand",1976,83.028,"Oceania"
"7207","New Zealand",1977,83.128,"Oceania"
"7208","New Zealand",1978,83.229,"Oceania"
"7209","New Zealand",1979,83.328,"Oceania"
"7210","New Zealand",1980,83.428,"Oceania"
"7211","New Zealand",1981,83.511,"Oceania"
"7212","New Zealand",1982,83.552,"Oceania"
"7213","New Zealand",1983,83.592,"Oceania"
"7214","New Zealand",1984,83.633,"Oceania"
"7215","New Zealand",1985,83.673,"Oceania"
"7216","New Zealand",1986,83.78,"Oceania"
"7217","New Zealand",1987,84.025,"Oceania"
"7218","New Zealand",1988,84.268,"Oceania"
"7219","New Zealand",1989,84.506,"Oceania"
"7220","New Zealand",1990,84.742,"Oceania"
"7221","New Zealand",1991,84.95,"Oceania"
"7222","New Zealand",1992,85.103,"Oceania"
"7223","New Zealand",1993,85.254,"Oceania"
"7224","New Zealand",1994,85.404,"Oceania"
"7225","New Zealand",1995,85.553,"Oceania"
"7226","New Zealand",1996,85.7,"Oceania"
"7227","New Zealand",1997,85.781,"Oceania"
"7228","New Zealand",1998,85.861,"Oceania"
"7229","New Zealand",1999,85.941,"Oceania"
"7230","New Zealand",2000,86.021,"Oceania"
"7231","New Zealand",2001,86.1,"Oceania"
"7232","New Zealand",2002,86.161,"Oceania"
"7233","New Zealand",2003,86.221,"Oceania"
"7234","New Zealand",2004,86.281,"Oceania"
"7235","New Zealand",2005,86.341,"Oceania"
"7236","New Zealand",2006,86.4,"Oceania"
"7237","New Zealand",2007,86.34,"Oceania"
"7238","New Zealand",2008,86.28,"Oceania"
"7239","New Zealand",2009,86.22,"Oceania"
"7240","New Zealand",2010,86.16,"Oceania"
"7241","New Zealand",2011,86.1,"Oceania"
"7242","New Zealand",2012,86.161,"Oceania"
"7243","New Zealand",2013,86.221,"Oceania"
"7244","New Zealand",2014,86.281,"Oceania"
"7245","New Zealand",2015,86.341,"Oceania"
"7246","New Zealand",2016,86.4,"Oceania"
"7247","New Zealand",2017,86.466,"Oceania"
"7248","New Zealand",2018,86.538,"Oceania"
"7249","New Zealand",2019,86.615,"Oceania"
"7250","New Zealand",2020,86.699,"Oceania"
"7251","Nicaragua",1960,39.581,"North America"
"7252","Nicaragua",1961,40.03,"North America"
"7253","Nicaragua",1962,40.481,"North America"
"7254","Nicaragua",1963,41.005,"North America"
"7255","Nicaragua",1964,41.855,"North America"
"7256","Nicaragua",1965,42.707,"North America"
"7257","Nicaragua",1966,43.565,"North America"
"7258","Nicaragua",1967,44.427,"North America"
"7259","Nicaragua",1968,45.293,"North America"
"7260","Nicaragua",1969,46.16,"North America"
"7261","Nicaragua",1970,47.03,"North America"
"7262","Nicaragua",1971,47.785,"North America"
"7263","Nicaragua",1972,48.063,"North America"
"7264","Nicaragua",1973,48.341,"North America"
"7265","Nicaragua",1974,48.62,"North America"
"7266","Nicaragua",1975,48.898,"North America"
"7267","Nicaragua",1976,49.177,"North America"
"7268","Nicaragua",1977,49.456,"North America"
"7269","Nicaragua",1978,49.734,"North America"
"7270","Nicaragua",1979,50.013,"North America"
"7271","Nicaragua",1980,50.292,"North America"
"7272","Nicaragua",1981,50.57,"North America"
"7273","Nicaragua",1982,50.849,"North America"
"7274","Nicaragua",1983,51.127,"North America"
"7275","Nicaragua",1984,51.406,"North America"
"7276","Nicaragua",1985,51.684,"North America"
"7277","Nicaragua",1986,51.963,"North America"
"7278","Nicaragua",1987,52.241,"North America"
"7279","Nicaragua",1988,52.519,"North America"
"7280","Nicaragua",1989,52.797,"North America"
"7281","Nicaragua",1990,53.075,"North America"
"7282","Nicaragua",1991,53.352,"North America"
"7283","Nicaragua",1992,53.63,"North America"
"7284","Nicaragua",1993,53.907,"North America"
"7285","Nicaragua",1994,54.183,"North America"
"7286","Nicaragua",1995,54.437,"North America"
"7287","Nicaragua",1996,54.587,"North America"
"7288","Nicaragua",1997,54.737,"North America"
"7289","Nicaragua",1998,54.886,"North America"
"7290","Nicaragua",1999,55.036,"North America"
"7291","Nicaragua",2000,55.185,"North America"
"7292","Nicaragua",2001,55.335,"North America"
"7293","Nicaragua",2002,55.484,"North America"
"7294","Nicaragua",2003,55.633,"North America"
"7295","Nicaragua",2004,55.782,"North America"
"7296","Nicaragua",2005,55.935,"North America"
"7297","Nicaragua",2006,56.132,"North America"
"7298","Nicaragua",2007,56.328,"North America"
"7299","Nicaragua",2008,56.525,"North America"
"7300","Nicaragua",2009,56.721,"North America"
"7301","Nicaragua",2010,56.917,"North America"
"7302","Nicaragua",2011,57.113,"North America"
"7303","Nicaragua",2012,57.309,"North America"
"7304","Nicaragua",2013,57.505,"North America"
"7305","Nicaragua",2014,57.7,"North America"
"7306","Nicaragua",2015,57.895,"North America"
"7307","Nicaragua",2016,58.09,"North America"
"7308","Nicaragua",2017,58.299,"North America"
"7309","Nicaragua",2018,58.522,"North America"
"7310","Nicaragua",2019,58.76,"North America"
"7311","Nicaragua",2020,59.012,"North America"
"7312","Niger",1960,5.793,"Africa"
"7313","Niger",1961,5.896,"Africa"
"7314","Niger",1962,6,"Africa"
"7315","Niger",1963,6.259,"Africa"
"7316","Niger",1964,6.529,"Africa"
"7317","Niger",1965,6.809,"Africa"
"7318","Niger",1966,7.1,"Africa"
"7319","Niger",1967,7.493,"Africa"
"7320","Niger",1968,7.906,"Africa"
"7321","Niger",1969,8.339,"Africa"
"7322","Niger",1970,8.794,"Africa"
"7323","Niger",1971,9.271,"Africa"
"7324","Niger",1972,9.772,"Africa"
"7325","Niger",1973,10.296,"Africa"
"7326","Niger",1974,10.845,"Africa"
"7327","Niger",1975,11.419,"Africa"
"7328","Niger",1976,12.021,"Africa"
"7329","Niger",1977,12.648,"Africa"
"7330","Niger",1978,13.025,"Africa"
"7331","Niger",1979,13.233,"Africa"
"7332","Niger",1980,13.443,"Africa"
"7333","Niger",1981,13.656,"Africa"
"7334","Niger",1982,13.871,"Africa"
"7335","Niger",1983,14.09,"Africa"
"7336","Niger",1984,14.312,"Africa"
"7337","Niger",1985,14.536,"Africa"
"7338","Niger",1986,14.763,"Africa"
"7339","Niger",1987,14.993,"Africa"
"7340","Niger",1988,15.209,"Africa"
"7341","Niger",1989,15.289,"Africa"
"7342","Niger",1990,15.368,"Africa"
"7343","Niger",1991,15.449,"Africa"
"7344","Niger",1992,15.529,"Africa"
"7345","Niger",1993,15.61,"Africa"
"7346","Niger",1994,15.691,"Africa"
"7347","Niger",1995,15.773,"Africa"
"7348","Niger",1996,15.855,"Africa"
"7349","Niger",1997,15.937,"Africa"
"7350","Niger",1998,16.02,"Africa"
"7351","Niger",1999,16.103,"Africa"
"7352","Niger",2000,16.186,"Africa"
"7353","Niger",2001,16.26,"Africa"
"7354","Niger",2002,16.255,"Africa"
"7355","Niger",2003,16.251,"Africa"
"7356","Niger",2004,16.247,"Africa"
"7357","Niger",2005,16.242,"Africa"
"7358","Niger",2006,16.238,"Africa"
"7359","Niger",2007,16.234,"Africa"
"7360","Niger",2008,16.229,"Africa"
"7361","Niger",2009,16.225,"Africa"
"7362","Niger",2010,16.221,"Africa"
"7363","Niger",2011,16.216,"Africa"
"7364","Niger",2012,16.212,"Africa"
"7365","Niger",2013,16.208,"Africa"
"7366","Niger",2014,16.219,"Africa"
"7367","Niger",2015,16.247,"Africa"
"7368","Niger",2016,16.29,"Africa"
"7369","Niger",2017,16.35,"Africa"
"7370","Niger",2018,16.425,"Africa"
"7371","Niger",2019,16.517,"Africa"
"7372","Niger",2020,16.626,"Africa"
"7373","Nigeria",1960,15.41,"Africa"
"7374","Nigeria",1961,15.633,"Africa"
"7375","Nigeria",1962,15.858,"Africa"
"7376","Nigeria",1963,16.087,"Africa"
"7377","Nigeria",1964,16.318,"Africa"
"7378","Nigeria",1965,16.551,"Africa"
"7379","Nigeria",1966,16.788,"Africa"
"7380","Nigeria",1967,17.027,"Africa"
"7381","Nigeria",1968,17.269,"Africa"
"7382","Nigeria",1969,17.513,"Africa"
"7383","Nigeria",1970,17.76,"Africa"
"7384","Nigeria",1971,18.151,"Africa"
"7385","Nigeria",1972,18.549,"Africa"
"7386","Nigeria",1973,18.952,"Africa"
"7387","Nigeria",1974,19.363,"Africa"
"7388","Nigeria",1975,19.78,"Africa"
"7389","Nigeria",1976,20.205,"Africa"
"7390","Nigeria",1977,20.636,"Africa"
"7391","Nigeria",1978,21.074,"Africa"
"7392","Nigeria",1979,21.518,"Africa"
"7393","Nigeria",1980,21.97,"Africa"
"7394","Nigeria",1981,22.671,"Africa"
"7395","Nigeria",1982,23.389,"Africa"
"7396","Nigeria",1983,24.122,"Africa"
"7397","Nigeria",1984,24.872,"Africa"
"7398","Nigeria",1985,25.635,"Africa"
"7399","Nigeria",1986,26.414,"Africa"
"7400","Nigeria",1987,27.209,"Africa"
"7401","Nigeria",1988,28.019,"Africa"
"7402","Nigeria",1989,28.842,"Africa"
"7403","Nigeria",1990,29.68,"Africa"
"7404","Nigeria",1991,30.176,"Africa"
"7405","Nigeria",1992,30.677,"Africa"
"7406","Nigeria",1993,31.182,"Africa"
"7407","Nigeria",1994,31.691,"Africa"
"7408","Nigeria",1995,32.205,"Africa"
"7409","Nigeria",1996,32.725,"Africa"
"7410","Nigeria",1997,33.247,"Africa"
"7411","Nigeria",1998,33.773,"Africa"
"7412","Nigeria",1999,34.304,"Africa"
"7413","Nigeria",2000,34.84,"Africa"
"7414","Nigeria",2001,35.669,"Africa"
"7415","Nigeria",2002,36.508,"Africa"
"7416","Nigeria",2003,37.356,"Africa"
"7417","Nigeria",2004,38.212,"Africa"
"7418","Nigeria",2005,39.074,"Africa"
"7419","Nigeria",2006,39.943,"Africa"
"7420","Nigeria",2007,40.819,"Africa"
"7421","Nigeria",2008,41.702,"Africa"
"7422","Nigeria",2009,42.588,"Africa"
"7423","Nigeria",2010,43.48,"Africa"
"7424","Nigeria",2011,44.366,"Africa"
"7425","Nigeria",2012,45.246,"Africa"
"7426","Nigeria",2013,46.118,"Africa"
"7427","Nigeria",2014,46.982,"Africa"
"7428","Nigeria",2015,47.838,"Africa"
"7429","Nigeria",2016,48.683,"Africa"
"7430","Nigeria",2017,49.519,"Africa"
"7431","Nigeria",2018,50.344,"Africa"
"7432","Nigeria",2019,51.157,"Africa"
"7433","Nigeria",2020,51.958,"Africa"
"7434","North Korea",1960,40.195,"Asia"
"7435","North Korea",1961,41.162,"Asia"
"7436","North Korea",1962,42.136,"Asia"
"7437","North Korea",1963,43.116,"Asia"
"7438","North Korea",1964,44.102,"Asia"
"7439","North Korea",1965,45.091,"Asia"
"7440","North Korea",1966,46.084,"Asia"
"7441","North Korea",1967,47.081,"Asia"
"7442","North Korea",1968,49.012,"Asia"
"7443","North Korea",1969,51.609,"Asia"
"7444","North Korea",1970,54.2,"Asia"
"7445","North Korea",1971,54.702,"Asia"
"7446","North Korea",1972,55.204,"Asia"
"7447","North Korea",1973,55.703,"Asia"
"7448","North Korea",1974,56.202,"Asia"
"7449","North Korea",1975,56.7,"Asia"
"7450","North Korea",1976,56.74,"Asia"
"7451","North Korea",1977,56.78,"Asia"
"7452","North Korea",1978,56.82,"Asia"
"7453","North Korea",1979,56.86,"Asia"
"7454","North Korea",1980,56.9,"Asia"
"7455","North Korea",1981,57.049,"Asia"
"7456","North Korea",1982,57.198,"Asia"
"7457","North Korea",1983,57.346,"Asia"
"7458","North Korea",1984,57.495,"Asia"
"7459","North Korea",1985,57.644,"Asia"
"7460","North Korea",1986,57.792,"Asia"
"7461","North Korea",1987,57.94,"Asia"
"7462","North Korea",1988,58.088,"Asia"
"7463","North Korea",1989,58.236,"Asia"
"7464","North Korea",1990,58.384,"Asia"
"7465","North Korea",1991,58.531,"Asia"
"7466","North Korea",1992,58.679,"Asia"
"7467","North Korea",1993,58.826,"Asia"
"7468","North Korea",1994,58.939,"Asia"
"7469","North Korea",1995,59.018,"Asia"
"7470","North Korea",1996,59.097,"Asia"
"7471","North Korea",1997,59.176,"Asia"
"7472","North Korea",1998,59.255,"Asia"
"7473","North Korea",1999,59.334,"Asia"
"7474","North Korea",2000,59.412,"Asia"
"7475","North Korea",2001,59.491,"Asia"
"7476","North Korea",2002,59.57,"Asia"
"7477","North Korea",2003,59.648,"Asia"
"7478","North Korea",2004,59.727,"Asia"
"7479","North Korea",2005,59.805,"Asia"
"7480","North Korea",2006,59.884,"Asia"
"7481","North Korea",2007,59.962,"Asia"
"7482","North Korea",2008,60.04,"Asia"
"7483","North Korea",2009,60.195,"Asia"
"7484","North Korea",2010,60.377,"Asia"
"7485","North Korea",2011,60.557,"Asia"
"7486","North Korea",2012,60.738,"Asia"
"7487","North Korea",2013,60.918,"Asia"
"7488","North Korea",2014,61.098,"Asia"
"7489","North Korea",2015,61.277,"Asia"
"7490","North Korea",2016,61.471,"Asia"
"7491","North Korea",2017,61.678,"Asia"
"7492","North Korea",2018,61.899,"Asia"
"7493","North Korea",2019,62.134,"Asia"
"7494","North Korea",2020,62.381,"Asia"
"7495","Norway",1960,49.92,"Europe"
"7496","Norway",1961,50.998,"Europe"
"7497","Norway",1962,52.653,"Europe"
"7498","Norway",1963,54.302,"Europe"
"7499","Norway",1964,55.944,"Europe"
"7500","Norway",1965,57.568,"Europe"
"7501","Norway",1966,59.179,"Europe"
"7502","Norway",1967,60.77,"Europe"
"7503","Norway",1968,62.34,"Europe"
"7504","Norway",1969,63.881,"Europe"
"7505","Norway",1970,65.396,"Europe"
"7506","Norway",1971,66.23,"Europe"
"7507","Norway",1972,66.725,"Europe"
"7508","Norway",1973,67.216,"Europe"
"7509","Norway",1974,67.703,"Europe"
"7510","Norway",1975,68.187,"Europe"
"7511","Norway",1976,68.667,"Europe"
"7512","Norway",1977,69.142,"Europe"
"7513","Norway",1978,69.614,"Europe"
"7514","Norway",1979,70.081,"Europe"
"7515","Norway",1980,70.545,"Europe"
"7516","Norway",1981,70.787,"Europe"
"7517","Norway",1982,70.918,"Europe"
"7518","Norway",1983,71.049,"Europe"
"7519","Norway",1984,71.18,"Europe"
"7520","Norway",1985,71.31,"Europe"
"7521","Norway",1986,71.44,"Europe"
"7522","Norway",1987,71.57,"Europe"
"7523","Norway",1988,71.699,"Europe"
"7524","Norway",1989,71.828,"Europe"
"7525","Norway",1990,71.956,"Europe"
"7526","Norway",1991,72.265,"Europe"
"7527","Norway",1992,72.665,"Europe"
"7528","Norway",1993,73.061,"Europe"
"7529","Norway",1994,73.453,"Europe"
"7530","Norway",1995,73.787,"Europe"
"7531","Norway",1996,74.062,"Europe"
"7532","Norway",1997,74.476,"Europe"
"7533","Norway",1998,75.027,"Europe"
"7534","Norway",1999,75.569,"Europe"
"7535","Norway",2000,76.02,"Europe"
"7536","Norway",2001,76.378,"Europe"
"7537","Norway",2002,76.733,"Europe"
"7538","Norway",2003,77.084,"Europe"
"7539","Norway",2004,77.399,"Europe"
"7540","Norway",2005,77.675,"Europe"
"7541","Norway",2006,77.95,"Europe"
"7542","Norway",2007,78.234,"Europe"
"7543","Norway",2008,78.526,"Europe"
"7544","Norway",2009,78.815,"Europe"
"7545","Norway",2010,79.102,"Europe"
"7546","Norway",2011,79.455,"Europe"
"7547","Norway",2012,79.874,"Europe"
"7548","Norway",2013,80.286,"Europe"
"7549","Norway",2014,80.692,"Europe"
"7550","Norway",2015,81.091,"Europe"
"7551","Norway",2016,81.485,"Europe"
"7552","Norway",2017,81.871,"Europe"
"7553","Norway",2018,82.248,"Europe"
"7554","Norway",2019,82.616,"Europe"
"7555","Norway",2020,82.974,"Europe"
"7556","Oman",1960,16.4,"Asia"
"7557","Oman",1961,17.475,"Asia"
"7558","Oman",1962,18.607,"Asia"
"7559","Oman",1963,19.794,"Asia"
"7560","Oman",1964,21.04,"Asia"
"7561","Oman",1965,22.338,"Asia"
"7562","Oman",1966,23.694,"Asia"
"7563","Oman",1967,25.106,"Asia"
"7564","Oman",1968,26.575,"Asia"
"7565","Oman",1969,28.093,"Asia"
"7566","Oman",1970,29.665,"Asia"
"7567","Oman",1971,31.287,"Asia"
"7568","Oman",1972,32.958,"Asia"
"7569","Oman",1973,34.669,"Asia"
"7570","Oman",1974,36.423,"Asia"
"7571","Oman",1975,38.213,"Asia"
"7572","Oman",1976,40.039,"Asia"
"7573","Oman",1977,41.888,"Asia"
"7574","Oman",1978,43.762,"Asia"
"7575","Oman",1979,45.654,"Asia"
"7576","Oman",1980,47.562,"Asia"
"7577","Oman",1981,49.471,"Asia"
"7578","Oman",1982,51.385,"Asia"
"7579","Oman",1983,53.294,"Asia"
"7580","Oman",1984,55.197,"Asia"
"7581","Oman",1985,57.079,"Asia"
"7582","Oman",1986,58.944,"Asia"
"7583","Oman",1987,60.783,"Asia"
"7584","Oman",1988,62.594,"Asia"
"7585","Oman",1989,64.366,"Asia"
"7586","Oman",1990,66.102,"Asia"
"7587","Oman",1991,67.796,"Asia"
"7588","Oman",1992,69.447,"Asia"
"7589","Oman",1993,71.044,"Asia"
"7590","Oman",1994,71.688,"Asia"
"7591","Oman",1995,71.669,"Asia"
"7592","Oman",1996,71.649,"Asia"
"7593","Oman",1997,71.629,"Asia"
"7594","Oman",1998,71.609,"Asia"
"7595","Oman",1999,71.589,"Asia"
"7596","Oman",2000,71.569,"Asia"
"7597","Oman",2001,71.549,"Asia"
"7598","Oman",2002,71.529,"Asia"
"7599","Oman",2003,71.509,"Asia"
"7600","Oman",2004,71.827,"Asia"
"7601","Oman",2005,72.4,"Asia"
"7602","Oman",2006,72.967,"Asia"
"7603","Oman",2007,73.527,"Asia"
"7604","Oman",2008,74.08,"Asia"
"7605","Oman",2009,74.624,"Asia"
"7606","Oman",2010,75.161,"Asia"
"7607","Oman",2011,76.183,"Asia"
"7608","Oman",2012,77.564,"Asia"
"7609","Oman",2013,78.882,"Asia"
"7610","Oman",2014,80.145,"Asia"
"7611","Oman",2015,81.35,"Asia"
"7612","Oman",2016,82.5,"Asia"
"7613","Oman",2017,83.56,"Asia"
"7614","Oman",2018,84.539,"Asia"
"7615","Oman",2019,85.443,"Asia"
"7616","Oman",2020,86.276,"Asia"
"7617","Pakistan",1960,22.104,"Asia"
"7618","Pakistan",1961,22.501,"Asia"
"7619","Pakistan",1962,22.751,"Asia"
"7620","Pakistan",1963,23.002,"Asia"
