"","region","year","working_hours","continent"
"642","China",2008,2131.5859,"Asia"
"643","China",2009,2138.8472,"Asia"
"644","China",2010,2172.7104,"Asia"
"645","China",2011,2178.7708,"Asia"
"646","China",2012,2184.2307,"Asia"
"647","China",2013,2178.241,"Asia"
"648","China",2014,2178.1633,"Asia"
"649","China",2015,2174.3501,"Asia"
"650","China",2016,2174.3501,"Asia"
"651","China",2017,2174.3501,"Asia"
"652","Colombia",1950,2323,"South America"
"653","Colombia",1951,2312.28,"South America"
"654","Colombia",1952,2301.6096,"South America"
"655","Colombia",1953,2290.9885,"South America"
"656","Colombia",1954,2280.4163,"South America"
"657","Colombia",1955,2269.8931,"South America"
"658","Colombia",1956,2259.4182,"South America"
"659","Colombia",1957,2248.9917,"South America"
"660","Colombia",1958,2238.6133,"South America"
"661","Colombia",1959,2228.2827,"South America"
"662","Colombia",1960,2218,"South America"
"663","Colombia",1961,2213.1526,"South America"
"664","Colombia",1962,2208.3159,"South America"
"665","Colombia",1963,2203.4895,"South America"
"666","Colombia",1964,2198.6738,"South America"
"667","Colombia",1965,2193.8687,"South America"
"668","Colombia",1966,2189.074,"South America"
"669","Colombia",1967,2184.2898,"South America"
"670","Colombia",1968,2179.5161,"South America"
"671","Colombia",1969,2174.7529,"South America"
"672","Colombia",1970,2170,"South America"
"673","Colombia",1971,2160.29,"South America"
"674","Colombia",1972,2150.6233,"South America"
"675","Colombia",1973,2141,"South America"
"676","Colombia",1974,2131.2976,"South America"
"677","Colombia",1975,2121.6394,"South America"
"678","Colombia",1976,2112.0247,"South America"
"679","Colombia",1977,2102.4536,"South America"
"680","Colombia",1978,2092.926,"South America"
"681","Colombia",1979,2083.4414,"South America"
"682","Colombia",1980,2074,"South America"
"683","Colombia",1981,2063.2231,"South America"
"684","Colombia",1982,2052.5022,"South America"
"685","Colombia",1983,2041.8372,"South America"
"686","Colombia",1984,2031.2274,"South America"
"687","Colombia",1985,2020.6729,"South America"
"688","Colombia",1986,2010.1731,"South America"
"689","Colombia",1987,1999.7279,"South America"
"690","Colombia",1988,1989.3369,"South America"
"691","Colombia",1989,1979,"South America"
"692","Colombia",1990,1969,"South America"
"693","Colombia",1991,1958.9745,"South America"
"694","Colombia",1992,1949,"South America"
"695","Colombia",1993,1961.9569,"South America"
"696","Colombia",1994,1975,"South America"
"697","Colombia",1995,1970.2328,"South America"
"698","Colombia",1996,1965.4771,"South America"
"699","Colombia",1997,1960.7328,"South America"
"700","Colombia",1998,1956,"South America"
"701","Colombia",1999,1956,"South America"
"702","Colombia",2000,1956,"South America"
"703","Colombia",2001,1956,"South America"
"704","Colombia",2002,2032.2886,"South America"
"705","Colombia",2003,2016.2488,"South America"
"706","Colombia",2004,2004.2563,"South America"
"707","Colombia",2005,2013.9287,"South America"
"708","Colombia",2006,2036.0232,"South America"
"709","Colombia",2007,2058.3601,"South America"
"710","Colombia",2008,2080.9419,"South America"
"711","Colombia",2009,2049.5647,"South America"
"712","Colombia",2010,2039.0653,"South America"
"713","Colombia",2011,2040.173,"South America"
"714","Colombia",2012,2021.057,"South America"
"715","Colombia",2013,2000.6594,"South America"
"716","Colombia",2014,1991.9746,"South America"
"717","Colombia",2015,1997.748,"South America"
"718","Colombia",2016,1997.748,"South America"
"719","Colombia",2017,1997.748,"South America"
"720","Costa Rica",1987,2371.7446,"North America"
"721","Costa Rica",1988,2351.5657,"North America"
"722","Costa Rica",1989,2313.1028,"North America"
"723","Costa Rica",1990,2363.5396,"North America"
"724","Costa Rica",1991,2278.2588,"North America"
"725","Costa Rica",1992,2364.5488,"North America"
"726","Costa Rica",1993,2352.4185,"North America"
"727","Costa Rica",1994,2376.1067,"North America"
"728","Costa Rica",1995,2350.7129,"North America"
"729","Costa Rica",1996,2392.572,"North America"
"730","Costa Rica",1997,2371.2124,"North America"
"731","Costa Rica",1998,2362.2837,"North America"
"732","Costa Rica",1999,2376.1733,"North America"
"733","Costa Rica",2000,2367.5845,"North America"
"734","Costa Rica",2001,2335.0432,"North America"
"735","Costa Rica",2002,2362.696,"North America"
"736","Costa Rica",2003,2356.135,"North America"
"737","Costa Rica",2004,2375.4021,"North America"
"738","Costa Rica",2005,2357.8464,"North America"
"739","Costa Rica",2006,2365.613,"North America"
"740","Costa Rica",2007,2392.5747,"North America"
"741","Costa Rica",2008,2397.8833,"North America"
"742","Costa Rica",2009,2354.2432,"North America"
"743","Costa Rica",2010,2249.2654,"North America"
"744","Costa Rica",2011,2289.8872,"North America"
"745","Costa Rica",2012,2242.5991,"North America"
"746","Costa Rica",2013,2156.5581,"North America"
"747","Costa Rica",2014,2135.5332,"North America"
"748","Costa Rica",2015,2156.9102,"North America"
"749","Costa Rica",2016,2212.3835,"North America"
"750","Costa Rica",2017,2212.3835,"North America"
"751","Croatia",1995,1923.7113,"Europe"
"752","Croatia",1996,1923.6965,"Europe"
"753","Croatia",1997,1923.7584,"Europe"
"754","Croatia",1998,1923.6672,"Europe"
"755","Croatia",1999,1923.6639,"Europe"
"756","Croatia",2000,1922.1008,"Europe"
"757","Croatia",2001,1923.392,"Europe"
"758","Croatia",2002,1923.6655,"Europe"
"759","Croatia",2003,1924.7465,"Europe"
"760","Croatia",2004,1926.585,"Europe"
"761","Croatia",2005,1926.5166,"Europe"
"762","Croatia",2006,1928.6445,"Europe"
"763","Croatia",2007,1930.6725,"Europe"
"764","Croatia",2008,1932.2271,"Europe"
"765","Croatia",2009,1928.8942,"Europe"
"766","Croatia",2010,1942.9996,"Europe"
"767","Croatia",2011,1940.2762,"Europe"
"768","Croatia",2012,1923.3143,"Europe"
"769","Croatia",2013,1909.4851,"Europe"
"770","Croatia",2014,1891.6031,"Europe"
"771","Croatia",2015,1827.651,"Europe"
"772","Croatia",2016,1834.9327,"Europe"
"773","Croatia",2017,1834.9327,"Europe"
"774","Cyprus",1995,1899.5675,"Europe"
"775","Cyprus",1996,1898.6017,"Europe"
"776","Cyprus",1997,1906.274,"Europe"
"777","Cyprus",1998,1912.542,"Europe"
"778","Cyprus",1999,1919.7133,"Europe"
"779","Cyprus",2000,1926.3883,"Europe"
"780","Cyprus",2001,1950.894,"Europe"
"781","Cyprus",2002,1923.2074,"Europe"
"782","Cyprus",2003,1916.0952,"Europe"
"783","Cyprus",2004,1878.5951,"Europe"
"784","Cyprus",2005,1847.3258,"Europe"
"785","Cyprus",2006,1832.9028,"Europe"
"786","Cyprus",2007,1862.1289,"Europe"
"787","Cyprus",2008,1882.5011,"Europe"
"788","Cyprus",2009,1870.2334,"Europe"
"789","Cyprus",2010,1856.2478,"Europe"
"790","Cyprus",2011,1841.4391,"Europe"
"791","Cyprus",2012,1834.7371,"Europe"
"792","Cyprus",2013,1804.8607,"Europe"
"793","Cyprus",2014,1792.988,"Europe"
"794","Cyprus",2015,1789.7061,"Europe"
"795","Cyprus",2016,1783.5206,"Europe"
"796","Cyprus",2017,1783.5206,"Europe"
"797","Czechia",1993,1856.9045,"Europe"
"798","Czechia",1994,1838.9045,"Europe"
"799","Czechia",1995,1857.9026,"Europe"
"800","Czechia",1996,1852.5775,"Europe"
"801","Czechia",1997,1857.7623,"Europe"
"802","Czechia",1998,1877.4183,"Europe"
"803","Czechia",1999,1893.5347,"Europe"
"804","Czechia",2000,1895.5621,"Europe"
"805","Czechia",2001,1818.3157,"Europe"
"806","Czechia",2002,1816.5702,"Europe"
"807","Czechia",2003,1806.224,"Europe"
"808","Czechia",2004,1817.061,"Europe"
"809","Czechia",2005,1816.9883,"Europe"
"810","Czechia",2006,1799.1667,"Europe"
"811","Czechia",2007,1784.3645,"Europe"
"812","Czechia",2008,1789.5405,"Europe"
"813","Czechia",2009,1778.767,"Europe"
"814","Czechia",2010,1799.5005,"Europe"
"815","Czechia",2011,1805.6233,"Europe"
"816","Czechia",2012,1776.1244,"Europe"
"817","Czechia",2013,1763.0048,"Europe"
"818","Czechia",2014,1776.7375,"Europe"
"819","Czechia",2015,1756.161,"Europe"
"820","Czechia",2016,1778.3971,"Europe"
"821","Czechia",2017,1776.162,"Europe"
"822","Denmark",1870,3434,"Europe"
"823","Denmark",1880,3172,"Europe"
"824","Denmark",1890,2933,"Europe"
"825","Denmark",1900,2742,"Europe"
"826","Denmark",1913,2731,"Europe"
"827","Denmark",1929,2301,"Europe"
"828","Denmark",1938,2203,"Europe"
"829","Denmark",1950,2049.3193,"Europe"
"830","Denmark",1951,2034.866,"Europe"
"831","Denmark",1952,2020.5145,"Europe"
"832","Denmark",1953,2006.2643,"Europe"
"833","Denmark",1954,1992.1145,"Europe"
"834","Denmark",1955,1978.0645,"Europe"
"835","Denmark",1956,1964.1136,"Europe"
"836","Denmark",1957,1950.2611,"Europe"
"837","Denmark",1958,1936.5063,"Europe"
"838","Denmark",1959,1922.8485,"Europe"
"839","Denmark",1960,1909.2871,"Europe"
"840","Denmark",1961,1921.2317,"Europe"
"841","Denmark",1962,1933.251,"Europe"
"842","Denmark",1963,1945.3456,"Europe"
"843","Denmark",1964,1957.5157,"Europe"
"844","Denmark",1965,1969.7621,"Europe"
"845","Denmark",1966,1982.085,"Europe"
"846","Denmark",1967,1953.991,"Europe"
"847","Denmark",1968,1909.151,"Europe"
"848","Denmark",1969,1869.584,"Europe"
"849","Denmark",1970,1845.3879,"Europe"
"850","Denmark",1971,1809.767,"Europe"
"851","Denmark",1972,1751.8619,"Europe"
"852","Denmark",1973,1709.757,"Europe"
"853","Denmark",1974,1691.369,"Europe"
"854","Denmark",1975,1616.66,"Europe"
"855","Denmark",1976,1623.5317,"Europe"
"856","Denmark",1977,1598.6395,"Europe"
"857","Denmark",1978,1575.3319,"Europe"
"858","Denmark",1979,1563.6945,"Europe"
"859","Denmark",1980,1577.5864,"Europe"
"860","Denmark",1981,1546.246,"Europe"
"861","Denmark",1982,1552.7933,"Europe"
"862","Denmark",1983,1545.7714,"Europe"
"863","Denmark",1984,1540.6416,"Europe"
"864","Denmark",1985,1527.7089,"Europe"
"865","Denmark",1986,1530.6967,"Europe"
"866","Denmark",1987,1492.7634,"Europe"
"867","Denmark",1988,1471.0034,"Europe"
"868","Denmark",1989,1455.0714,"Europe"
"869","Denmark",1990,1440.549,"Europe"
"870","Denmark",1991,1437.0579,"Europe"
"871","Denmark",1992,1452.6305,"Europe"
"872","Denmark",1993,1449.0786,"Europe"
"873","Denmark",1994,1406.5643,"Europe"
"874","Denmark",1995,1419.1543,"Europe"
"875","Denmark",1996,1412.2479,"Europe"
"876","Denmark",1997,1428.3137,"Europe"
"877","Denmark",1998,1441.1987,"Europe"
"878","Denmark",1999,1456.3748,"Europe"
"879","Denmark",2000,1466.0171,"Europe"
"880","Denmark",2001,1468.9253,"Europe"
"881","Denmark",2002,1462.6897,"Europe"
"882","Denmark",2003,1457.644,"Europe"
"883","Denmark",2004,1458.1553,"Europe"
"884","Denmark",2005,1451.4474,"Europe"
"885","Denmark",2006,1455.6711,"Europe"
"886","Denmark",2007,1432.9716,"Europe"
"887","Denmark",2008,1429.9916,"Europe"
"888","Denmark",2009,1417.2021,"Europe"
"889","Denmark",2010,1422.235,"Europe"
"890","Denmark",2011,1436.7894,"Europe"
"891","Denmark",2012,1423.2501,"Europe"
"892","Denmark",2013,1425.8413,"Europe"
"893","Denmark",2014,1414.1547,"Europe"
"894","Denmark",2015,1412.2715,"Europe"
"895","Denmark",2016,1408.9635,"Europe"
"896","Denmark",2017,1400.3815,"Europe"
"897","Ecuador",1995,1943,"South America"
"898","Ecuador",1996,1936.3103,"South America"
"899","Ecuador",1997,1929.6437,"South America"
"900","Ecuador",1998,1923,"South America"
"901","Ecuador",1999,1788.7039,"South America"
"902","Ecuador",2000,1799.7212,"South America"
"903","Ecuador",2001,1810.8064,"South America"
"904","Ecuador",2002,1821.9598,"South America"
"905","Ecuador",2003,1833.1821,"South America"
"906","Ecuador",2004,1772.0262,"South America"
"907","Ecuador",2005,1804.7694,"South America"
"908","Ecuador",2006,1772.748,"South America"
"909","Ecuador",2007,1792.0309,"South America"
"910","Ecuador",2008,1845.9872,"South America"
"911","Ecuador",2009,1825.0427,"South America"
"912","Ecuador",2010,1827.7772,"South America"
"913","Ecuador",2011,1799.3361,"South America"
"914","Ecuador",2012,1775.9338,"South America"
"915","Ecuador",2013,1780.7534,"South America"
"916","Ecuador",2014,1733.5585,"South America"
"917","Ecuador",2015,1701.3558,"South America"
"918","Ecuador",2016,1701.3558,"South America"
"919","Ecuador",2017,1701.3558,"South America"
"920","Estonia",1995,1983.2291,"Europe"
"921","Estonia",1996,1982.2822,"Europe"
"922","Estonia",1997,1980.5514,"Europe"
"923","Estonia",1998,1980.1615,"Europe"
"924","Estonia",1999,1977.345,"Europe"
"925","Estonia",2000,1977.8729,"Europe"
"926","Estonia",2001,1970.4961,"Europe"
"927","Estonia",2002,1972.6899,"Europe"
"928","Estonia",2003,1978.3347,"Europe"
"929","Estonia",2004,1986.4607,"Europe"
"930","Estonia",2005,2008.3733,"Europe"
"931","Estonia",2006,2000.9904,"Europe"
"932","Estonia",2007,1998.4846,"Europe"
"933","Estonia",2008,1967.7698,"Europe"
"934","Estonia",2009,1832.1401,"Europe"
"935","Estonia",2010,1874.7017,"Europe"
"936","Estonia",2011,1918.863,"Europe"
"937","Estonia",2012,1885.6866,"Europe"
"938","Estonia",2013,1865.8429,"Europe"
"939","Estonia",2014,1859.4319,"Europe"
"940","Estonia",2015,1851.6166,"Europe"
"941","Estonia",2016,1855.1993,"Europe"
"942","Estonia",2017,1856.6827,"Europe"
"943","Finland",1950,2053.0676,"Europe"
"944","Finland",1951,2053.6721,"Europe"
"945","Finland",1952,2054.2769,"Europe"
"946","Finland",1953,2054.8816,"Europe"
"947","Finland",1954,2055.4866,"Europe"
"948","Finland",1955,2056.0918,"Europe"
"949","Finland",1956,2056.6973,"Europe"
"950","Finland",1957,2057.303,"Europe"
"951","Finland",1958,2057.9087,"Europe"
"952","Finland",1959,2058.5146,"Europe"
"953","Finland",1960,2059.1208,"Europe"
"954","Finland",1961,2058.1216,"Europe"
"955","Finland",1962,2051.1282,"Europe"
"956","Finland",1963,2047.1317,"Europe"
"957","Finland",1964,2073.1079,"Europe"
"958","Finland",1965,2073.1079,"Europe"
"959","Finland",1966,2048.1309,"Europe"
"960","Finland",1967,2031.1464,"Europe"
"961","Finland",1968,2015.1609,"Europe"
"962","Finland",1969,1996.1782,"Europe"
"963","Finland",1970,1980.1927,"Europe"
"964","Finland",1971,1945.2208,"Europe"
"965","Finland",1972,1929.2358,"Europe"
"966","Finland",1973,1913.2528,"Europe"
"967","Finland",1974,1907.2559,"Europe"
"968","Finland",1975,1899.1428,"Europe"
"969","Finland",1976,1896.1288,"Europe"
"970","Finland",1977,1887.8368,"Europe"
"971","Finland",1978,1893.2559,"Europe"
"972","Finland",1979,1869.1428,"Europe"
"973","Finland",1980,1849.1888,"Europe"
"974","Finland",1981,1854.7941,"Europe"
"975","Finland",1982,1840.2738,"Europe"
"976","Finland",1983,1822.6447,"Europe"
"977","Finland",1984,1813.7013,"Europe"
"978","Finland",1985,1813.3021,"Europe"
"979","Finland",1986,1792.5872,"Europe"
"980","Finland",1987,1798.1265,"Europe"
"981","Finland",1988,1806.1799,"Europe"
"982","Finland",1989,1802.1422,"Europe"
"983","Finland",1990,1769.1191,"Europe"
"984","Finland",1991,1747.4368,"Europe"
"985","Finland",1992,1752.7573,"Europe"
"986","Finland",1993,1755.3395,"Europe"
"987","Finland",1994,1774.8427,"Europe"
"988","Finland",1995,1776.0518,"Europe"
"989","Finland",1996,1774.892,"Europe"
"990","Finland",1997,1764.725,"Europe"
"991","Finland",1998,1754.3972,"Europe"
"992","Finland",1999,1757.2578,"Europe"
"993","Finland",2000,1742.0702,"Europe"
"994","Finland",2001,1722.5939,"Europe"
"995","Finland",2002,1713.7766,"Europe"
"996","Finland",2003,1705.2792,"Europe"
"997","Finland",2004,1707.3223,"Europe"
"998","Finland",2005,1697.0879,"Europe"
"999","Finland",2006,1692.9031,"Europe"
"1000","Finland",2007,1691.4915,"Europe"
"1001","Finland",2008,1684.5125,"Europe"
"1002","Finland",2009,1660.6558,"Europe"
"1003","Finland",2010,1667.7671,"Europe"
"1004","Finland",2011,1662.4528,"Europe"
"1005","Finland",2012,1650.2601,"Europe"
"1006","Finland",2013,1639.5857,"Europe"
"1007","Finland",2014,1636.3311,"Europe"
"1008","Finland",2015,1637.1949,"Europe"
"1009","Finland",2016,1634.7594,"Europe"
"1010","Finland",2017,1659.2806,"Europe"
"1011","France",1870,3168,"Europe"
"1012","France",1880,3165,"Europe"
"1013","France",1890,3119,"Europe"
"1014","France",1900,3115,"Europe"
"1015","France",1913,2933,"Europe"
"1016","France",1929,2198,"Europe"
"1017","France",1938,1760,"Europe"
"1018","France",1950,2193.3167,"Europe"
"1019","France",1951,2214.5217,"Europe"
"1020","France",1952,2197.8145,"Europe"
"1021","France",1953,2179.0027,"Europe"
"1022","France",1954,2193.688,"Europe"
"1023","France",1955,2179.0168,"Europe"
"1024","France",1956,2130.4902,"Europe"
"1025","France",1957,2107.1709,"Europe"
"1026","France",1958,2096.4814,"Europe"
"1027","France",1959,2100.0859,"Europe"
"1028","France",1960,2111.6116,"Europe"
"1029","France",1961,2091.9858,"Europe"
"1030","France",1962,2107.4983,"Europe"
"1031","France",1963,2093.7288,"Europe"
"1032","France",1964,2103.751,"Europe"
"1033","France",1965,2092.967,"Europe"
"1034","France",1966,2087.1069,"Europe"
"1035","France",1967,2055.8035,"Europe"
"1036","France",1968,2034.2684,"Europe"
"1037","France",1969,1964.4453,"Europe"
"1038","France",1970,1948.2301,"Europe"
"1039","France",1971,1947.8167,"Europe"
"1040","France",1972,1898.0906,"Europe"
"1041","France",1973,1884.4604,"Europe"
"1042","France",1974,1854.7511,"Europe"
"1043","France",1975,1830.1531,"Europe"
"1044","France",1976,1856.8257,"Europe"
"1045","France",1977,1819.907,"Europe"
"1046","France",1978,1789.7493,"Europe"
"1047","France",1979,1787.0199,"Europe"
"1048","France",1980,1778.8678,"Europe"
"1049","France",1981,1759.6193,"Europe"
"1050","France",1982,1687.9171,"Europe"
"1051","France",1983,1670.7448,"Europe"
"1052","France",1984,1664.9539,"Europe"
"1053","France",1985,1630.4366,"Europe"
"1054","France",1986,1626.7152,"Europe"
"1055","France",1987,1638.9984,"Europe"
"1056","France",1988,1648.225,"Europe"
"1057","France",1989,1633.6821,"Europe"
"1058","France",1990,1629.0961,"Europe"
"1059","France",1991,1622.6208,"Europe"
"1060","France",1992,1621.5667,"Europe"
"1061","France",1993,1614.0789,"Europe"
"1062","France",1994,1611.6461,"Europe"
"1063","France",1995,1590.6832,"Europe"
"1064","France",1996,1587.0975,"Europe"
"1065","France",1997,1585.5039,"Europe"
"1066","France",1998,1575.7279,"Europe"
"1067","France",1999,1569.4343,"Europe"
"1068","France",2000,1549.965,"Europe"
"1069","France",2001,1530.4617,"Europe"
"1070","France",2002,1497.3385,"Europe"
"1071","France",2003,1502.0975,"Europe"
"1072","France",2004,1525.9967,"Europe"
"1073","France",2005,1527.3717,"Europe"
"1074","France",2006,1510.6074,"Europe"
"1075","France",2007,1530.0048,"Europe"
"1076","France",2008,1537.7621,"Europe"
"1077","France",2009,1521.2759,"Europe"
"1078","France",2010,1527.9509,"Europe"
"1079","France",2011,1534.6066,"Europe"
"1080","France",2012,1528.8926,"Europe"
"1081","France",2013,1513.8743,"Europe"
"1082","France",2014,1508.9885,"Europe"
"1083","France",2015,1509.4127,"Europe"
"1084","France",2016,1502.7285,"Europe"
"1085","France",2017,1514.1371,"Europe"
"1086","Germany",1870,3284,"Europe"
"1087","Germany",1880,3223,"Europe"
"1088","Germany",1890,3108,"Europe"
"1089","Germany",1900,3056,"Europe"
"1090","Germany",1913,2723,"Europe"
"1091","Germany",1929,2128,"Europe"
"1092","Germany",1938,2187,"Europe"
"1093","Germany",1950,2427.4287,"Europe"
"1094","Germany",1951,2401.5952,"Europe"
"1095","Germany",1952,2376.0369,"Europe"
"1096","Germany",1953,2350.7505,"Europe"
"1097","Germany",1954,2325.7332,"Europe"
"1098","Germany",1955,2300.9822,"Europe"
"1099","Germany",1956,2276.4944,"Europe"
"1100","Germany",1957,2252.2673,"Europe"
"1101","Germany",1958,2228.2981,"Europe"
"1102","Germany",1959,2204.584,"Europe"
"1103","Germany",1960,2181.1223,"Europe"
"1104","Germany",1961,2154.5046,"Europe"
"1105","Germany",1962,2117.4016,"Europe"
"1106","Germany",1963,2086.9526,"Europe"
"1107","Germany",1964,2098.4468,"Europe"
"1108","Germany",1965,2084.2305,"Europe"
"1109","Germany",1966,2057.9155,"Europe"
"1110","Germany",1967,2020.2074,"Europe"
"1111","Germany",1968,2007.7052,"Europe"
"1112","Germany",1969,1987.9437,"Europe"
"1113","Germany",1970,1972.5177,"Europe"
"1114","Germany",1971,1940.5565,"Europe"
"1115","Germany",1972,1915.4514,"Europe"
"1116","Germany",1973,1884.9017,"Europe"
"1117","Germany",1974,1851.6299,"Europe"
"1118","Germany",1975,1811.9053,"Europe"
"1119","Germany",1976,1824.3066,"Europe"
"1120","Germany",1977,1806.2542,"Europe"
"1121","Germany",1978,1787.1987,"Europe"
"1122","Germany",1979,1775.1637,"Europe"
"1123","Germany",1980,1756.1083,"Europe"
"1124","Germany",1981,1734.0441,"Europe"
"1125","Germany",1982,1723.012,"Europe"
"1126","Germany",1983,1709.974,"Europe"
"1127","Germany",1984,1698.942,"Europe"
"1128","Germany",1985,1675.8749,"Europe"
"1129","Germany",1986,1656.8195,"Europe"
"1130","Germany",1987,1633.7523,"Europe"
"1131","Germany",1988,1628.7378,"Europe"
"1132","Germany",1989,1605.6707,"Europe"
"1133","Germany",1990,1582.6035,"Europe"
"1134","Germany",1991,1553.5189,"Europe"
"1135","Germany",1992,1564.7155,"Europe"
"1136","Germany",1993,1541.5763,"Europe"
"1137","Germany",1994,1537.2506,"Europe"
"1138","Germany",1995,1527.9783,"Europe"
"1139","Germany",1996,1510.4954,"Europe"
"1140","Germany",1997,1499.6443,"Europe"
"1141","Germany",1998,1493.5819,"Europe"
"1142","Germany",1999,1478.722,"Europe"
"1143","Germany",2000,1452.0129,"Europe"
"1144","Germany",2001,1441.9102,"Europe"
"1145","Germany",2002,1430.8605,"Europe"
"1146","Germany",2003,1424.7449,"Europe"
"1147","Germany",2004,1422.2234,"Europe"
"1148","Germany",2005,1411.28,"Europe"
"1149","Germany",2006,1424.6752,"Europe"
"1150","Germany",2007,1424.3522,"Europe"
"1151","Germany",2008,1418.3964,"Europe"
"1152","Germany",2009,1372.7135,"Europe"
"1153","Germany",2010,1389.8829,"Europe"
"1154","Germany",2011,1392.8134,"Europe"
"1155","Germany",2012,1375.0267,"Europe"
"1156","Germany",2013,1362.6976,"Europe"
"1157","Germany",2014,1367.0791,"Europe"
"1158","Germany",2015,1368.1069,"Europe"
"1159","Germany",2016,1358.5865,"Europe"
"1160","Germany",2017,1353.8868,"Europe"
"1161","Greece",1951,2312.5513,"Europe"
"1162","Greece",1952,2302.988,"Europe"
"1163","Greece",1953,2293.4646,"Europe"
"1164","Greece",1954,2283.9802,"Europe"
"1165","Greece",1955,2274.5352,"Europe"
"1166","Greece",1956,2265.1292,"Europe"
"1167","Greece",1957,2255.762,"Europe"
"1168","Greece",1958,2246.4338,"Europe"
"1169","Greece",1959,2237.144,"Europe"
"1170","Greece",1960,2227.8926,"Europe"
"1171","Greece",1961,2217.9907,"Europe"
"1172","Greece",1962,2208.1328,"Europe"
"1173","Greece",1963,2198.3188,"Europe"
"1174","Greece",1964,2188.5483,"Europe"
"1175","Greece",1965,2178.8215,"Europe"
"1176","Greece",1966,2169.1377,"Europe"
"1177","Greece",1967,2159.4968,"Europe"
"1178","Greece",1968,2149.8992,"Europe"
"1179","Greece",1969,2140.3438,"Europe"
"1180","Greece",1970,2098.6428,"Europe"
"1181","Greece",1971,2099.6047,"Europe"
"1182","Greece",1972,2101.0935,"Europe"
"1183","Greece",1973,2102.5459,"Europe"
"1184","Greece",1974,2103.9597,"Europe"
"1185","Greece",1975,2105.3333,"Europe"
"1186","Greece",1976,2106.6653,"Europe"
"1187","Greece",1977,2107.9543,"Europe"
"1188","Greece",1978,2109.6099,"Europe"
"1189","Greece",1979,2111.0493,"Europe"
"1190","Greece",1980,2111.6992,"Europe"
"1191","Greece",1981,2111.7839,"Europe"
"1192","Greece",1982,2111.3945,"Europe"
"1193","Greece",1983,2108.8662,"Europe"
"1194","Greece",1984,2108.4956,"Europe"
"1195","Greece",1985,2107.4692,"Europe"
"1196","Greece",1986,2107.8125,"Europe"
"1197","Greece",1987,2110.0713,"Europe"
"1198","Greece",1988,2107.2549,"Europe"
"1199","Greece",1989,2109.304,"Europe"
"1200","Greece",1990,2111.6228,"Europe"
"1201","Greece",1991,2112.8909,"Europe"
"1202","Greece",1992,2112.8689,"Europe"
"1203","Greece",1993,2112.1438,"Europe"
"1204","Greece",1994,2110.1987,"Europe"
"1205","Greece",1995,2110.7063,"Europe"
"1206","Greece",1996,2109.4004,"Europe"
"1207","Greece",1997,2107.9448,"Europe"
"1208","Greece",1998,2108.4343,"Europe"
"1209","Greece",1999,2104.8523,"Europe"
"1210","Greece",2000,2107.6384,"Europe"
"1211","Greece",2001,2101.1304,"Europe"
"1212","Greece",2002,2093.2151,"Europe"
"1213","Greece",2003,2091.4788,"Europe"
"1214","Greece",2004,2082.5518,"Europe"
"1215","Greece",2005,2136.239,"Europe"
"1216","Greece",2006,2125.3364,"Europe"
"1217","Greece",2007,2110.9885,"Europe"
"1218","Greece",2008,2106.26,"Europe"
"1219","Greece",2009,2081.2117,"Europe"
"1220","Greece",2010,2019.5708,"Europe"
"1221","Greece",2011,2037.7003,"Europe"
"1222","Greece",2012,2055.374,"Europe"
"1223","Greece",2013,2059.22,"Europe"
"1224","Greece",2014,2020.8816,"Europe"
"1225","Greece",2015,2031.1405,"Europe"
"1226","Greece",2016,2030.0905,"Europe"
"1227","Greece",2017,2016.8954,"Europe"
"1228","Hungary",1980,2193.4773,"Europe"
"1229","Hungary",1981,2192.4775,"Europe"
"1230","Hungary",1982,2099.4998,"Europe"
"1231","Hungary",1983,2079.5046,"Europe"
"1232","Hungary",1984,2007.5217,"Europe"
"1233","Hungary",1985,1980.5281,"Europe"
"1234","Hungary",1986,1971.5303,"Europe"
"1235","Hungary",1987,2015.5198,"Europe"
"1236","Hungary",1988,2009.5212,"Europe"
"1237","Hungary",1989,1984.5272,"Europe"
"1238","Hungary",1990,1944.5367,"Europe"
"1239","Hungary",1991,1912.5443,"Europe"
"1240","Hungary",1992,1869.5546,"Europe"
"1241","Hungary",1993,1869.5546,"Europe"
"1242","Hungary",1994,2000.5233,"Europe"
"1243","Hungary",1995,2005.5222,"Europe"
"1244","Hungary",1996,1999.5793,"Europe"
"1245","Hungary",1997,2023.4016,"Europe"
"1246","Hungary",1998,2022.8932,"Europe"
"1247","Hungary",1999,2040.071,"Europe"
"1248","Hungary",2000,2032.8467,"Europe"
"1249","Hungary",2001,1993.3213,"Europe"
"1250","Hungary",2002,2005.2568,"Europe"
"1251","Hungary",2003,1978.1667,"Europe"
"1252","Hungary",2004,1986.1238,"Europe"
"1253","Hungary",2005,1986.9038,"Europe"
"1254","Hungary",2006,1983.4768,"Europe"
"1255","Hungary",2007,1978.6354,"Europe"
"1256","Hungary",2008,1981.7538,"Europe"
"1257","Hungary",2009,1963.0601,"Europe"
"1258","Hungary",2010,1956.1836,"Europe"
"1259","Hungary",2011,1948.6782,"Europe"
"1260","Hungary",2012,1926.5392,"Europe"
"1261","Hungary",2013,1920.5334,"Europe"
"1262","Hungary",2014,1928.3038,"Europe"
"1263","Hungary",2015,1923.7209,"Europe"
"1264","Hungary",2016,1937.3325,"Europe"
"1265","Hungary",2017,1937.3325,"Europe"
